Parameter Code;Parameter;Date;Site Name;Sample Duration;Pollutant Standard;Method;Event Type;Observation Count;Observation Percent;Measurement Unit;Average;Daily Maximum;Hour of Maximum;AQI
88502;Acceptable PM2.5 AQI & Speciation Mass;08/05/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);7533333;99;15;
88502;Acceptable PM2.5 AQI & Speciation Mass;07/05/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);2716667;79;23;
88502;Acceptable PM2.5 AQI & Speciation Mass;06/05/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);83125;191;9;
88502;Acceptable PM2.5 AQI & Speciation Mass;05/05/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);5554167;104;19;
88502;Acceptable PM2.5 AQI & Speciation Mass;04/05/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);6741667;104;5;
88502;Acceptable PM2.5 AQI & Speciation Mass;03/05/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);98625;189;6;
88502;Acceptable PM2.5 AQI & Speciation Mass;02/05/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);22541667;31;7;
88502;Acceptable PM2.5 AQI & Speciation Mass;01/05/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);9891667;237;22;
88502;Acceptable PM2.5 AQI & Speciation Mass;30/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);39875;82;7;
88502;Acceptable PM2.5 AQI & Speciation Mass;29/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);3004167;58;5;
88502;Acceptable PM2.5 AQI & Speciation Mass;28/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;23;96;Micrograms/cubic meter (LC);2882609;55;8;
88502;Acceptable PM2.5 AQI & Speciation Mass;27/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);4716667;82;9;
88502;Acceptable PM2.5 AQI & Speciation Mass;26/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);66875;11;7;
88502;Acceptable PM2.5 AQI & Speciation Mass;25/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);6354167;97;6;
88502;Acceptable PM2.5 AQI & Speciation Mass;24/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);4516667;10;21;
88502;Acceptable PM2.5 AQI & Speciation Mass;23/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);90125;114;4;
88502;Acceptable PM2.5 AQI & Speciation Mass;22/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);13370833;212;5;
88502;Acceptable PM2.5 AQI & Speciation Mass;21/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);8654167;143;7;
88502;Acceptable PM2.5 AQI & Speciation Mass;20/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);5383333;172;23;
88502;Acceptable PM2.5 AQI & Speciation Mass;19/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);2766667;63;20;
88502;Acceptable PM2.5 AQI & Speciation Mass;18/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);43;97;5;
88502;Acceptable PM2.5 AQI & Speciation Mass;17/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);2579167;6;12;
88502;Acceptable PM2.5 AQI & Speciation Mass;16/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);5091667;92;11;
88502;Acceptable PM2.5 AQI & Speciation Mass;15/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);7483333;102;19;
88502;Acceptable PM2.5 AQI & Speciation Mass;14/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;22;92;Micrograms/cubic meter (LC);6781818;136;22;
88502;Acceptable PM2.5 AQI & Speciation Mass;13/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);62625;126;6;
88502;Acceptable PM2.5 AQI & Speciation Mass;12/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);6208333;112;5;
88502;Acceptable PM2.5 AQI & Speciation Mass;11/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);7129167;97;13;
88502;Acceptable PM2.5 AQI & Speciation Mass;10/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);2558333;85;19;
88502;Acceptable PM2.5 AQI & Speciation Mass;09/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);10320833;24;9;
88502;Acceptable PM2.5 AQI & Speciation Mass;08/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);110125;17;2;
88502;Acceptable PM2.5 AQI & Speciation Mass;07/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);15166667;255;6;
88502;Acceptable PM2.5 AQI & Speciation Mass;06/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);127875;197;5;
88502;Acceptable PM2.5 AQI & Speciation Mass;04/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);4804167;75;12;
88502;Acceptable PM2.5 AQI & Speciation Mass;03/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);6570833;109;7;
88502;Acceptable PM2.5 AQI & Speciation Mass;05/04/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);5716667;123;23;
88502;Acceptable PM2.5 AQI & Speciation Mass;31/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);74625;116;6;
88502;Acceptable PM2.5 AQI & Speciation Mass;30/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);30875;87;17;
88502;Acceptable PM2.5 AQI & Speciation Mass;29/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);5545833;97;20;
88502;Acceptable PM2.5 AQI & Speciation Mass;28/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);6995833;114;4;
88502;Acceptable PM2.5 AQI & Speciation Mass;27/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);56125;102;18;
88502;Acceptable PM2.5 AQI & Speciation Mass;26/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);60125;15;0;
88502;Acceptable PM2.5 AQI & Speciation Mass;25/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);7458333;153;21;
88502;Acceptable PM2.5 AQI & Speciation Mass;24/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);37625;85;19;
88502;Acceptable PM2.5 AQI & Speciation Mass;23/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);2720833;87;0;
88502;Acceptable PM2.5 AQI & Speciation Mass;22/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);14395833;238;10;
88502;Acceptable PM2.5 AQI & Speciation Mass;21/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);6870833;124;0;
88502;Acceptable PM2.5 AQI & Speciation Mass;20/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);127125;199;0;
88502;Acceptable PM2.5 AQI & Speciation Mass;19/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);11941667;224;6;
88502;Acceptable PM2.5 AQI & Speciation Mass;18/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;23;96;Micrograms/cubic meter (LC);766087;123;7;
88502;Acceptable PM2.5 AQI & Speciation Mass;17/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);8908333;217;6;
88502;Acceptable PM2.5 AQI & Speciation Mass;16/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);7441667;229;21;
88502;Acceptable PM2.5 AQI & Speciation Mass;15/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);55125;114;23;
88502;Acceptable PM2.5 AQI & Speciation Mass;14/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);46;92;9;
88502;Acceptable PM2.5 AQI & Speciation Mass;13/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);6633333;112;20;
88502;Acceptable PM2.5 AQI & Speciation Mass;12/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);4745833;73;7;
88502;Acceptable PM2.5 AQI & Speciation Mass;11/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);9266667;245;7;
88502;Acceptable PM2.5 AQI & Speciation Mass;10/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);8858333;158;0;
88502;Acceptable PM2.5 AQI & Speciation Mass;09/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);6066667;15;1;
88502;Acceptable PM2.5 AQI & Speciation Mass;08/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);10216667;128;20;
88502;Acceptable PM2.5 AQI & Speciation Mass;07/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);7679167;158;17;
88502;Acceptable PM2.5 AQI & Speciation Mass;06/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);5120833;121;0;
88502;Acceptable PM2.5 AQI & Speciation Mass;05/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);5591667;124;23;
88502;Acceptable PM2.5 AQI & Speciation Mass;04/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;23;96;Micrograms/cubic meter (LC);3730435;8;19;
88502;Acceptable PM2.5 AQI & Speciation Mass;03/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;23;96;Micrograms/cubic meter (LC);4721739;77;17;
88502;Acceptable PM2.5 AQI & Speciation Mass;02/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);4175;10;6;
88502;Acceptable PM2.5 AQI & Speciation Mass;01/03/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);3608333;63;10;
88502;Acceptable PM2.5 AQI & Speciation Mass;28/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);160875;262;1;
88502;Acceptable PM2.5 AQI & Speciation Mass;27/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);1055;243;22;
88502;Acceptable PM2.5 AQI & Speciation Mass;26/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);6683333;105;6;
88502;Acceptable PM2.5 AQI & Speciation Mass;25/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);3995833;83;1;
88502;Acceptable PM2.5 AQI & Speciation Mass;24/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);6891667;119;6;
88502;Acceptable PM2.5 AQI & Speciation Mass;23/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);6204167;85;3;
88502;Acceptable PM2.5 AQI & Speciation Mass;22/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);3879167;88;21;
88502;Acceptable PM2.5 AQI & Speciation Mass;21/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);2979167;53;7;
88502;Acceptable PM2.5 AQI & Speciation Mass;20/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);3595833;85;21;
88502;Acceptable PM2.5 AQI & Speciation Mass;19/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);3416667;85;2;
88502;Acceptable PM2.5 AQI & Speciation Mass;15/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);6233333;195;22;
88502;Acceptable PM2.5 AQI & Speciation Mass;14/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);31625;8;1;
88502;Acceptable PM2.5 AQI & Speciation Mass;13/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);4091667;9;1;
88502;Acceptable PM2.5 AQI & Speciation Mass;12/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);3854167;88;23;
88502;Acceptable PM2.5 AQI & Speciation Mass;11/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);3804167;78;7;
88502;Acceptable PM2.5 AQI & Speciation Mass;10/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;23;96;Micrograms/cubic meter (LC);9347826;185;0;
88502;Acceptable PM2.5 AQI & Speciation Mass;09/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);545;19;23;
88502;Acceptable PM2.5 AQI & Speciation Mass;08/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;23;96;Micrograms/cubic meter (LC);3626087;61;8;
88502;Acceptable PM2.5 AQI & Speciation Mass;07/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);38625;151;1;
88502;Acceptable PM2.5 AQI & Speciation Mass;06/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);5120833;105;21;
88502;Acceptable PM2.5 AQI & Speciation Mass;05/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);63375;10;8;
88502;Acceptable PM2.5 AQI & Speciation Mass;04/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);73625;131;5;
88502;Acceptable PM2.5 AQI & Speciation Mass;03/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);16341667;269;10;
88502;Acceptable PM2.5 AQI & Speciation Mass;02/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);101;197;20;
88502;Acceptable PM2.5 AQI & Speciation Mass;01/02/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;20;83;Micrograms/cubic meter (LC);7595;138;7;
88502;Acceptable PM2.5 AQI & Speciation Mass;31/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);6808333;115;22;
88502;Acceptable PM2.5 AQI & Speciation Mass;30/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);5158333;78;18;
88502;Acceptable PM2.5 AQI & Speciation Mass;29/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);4495833;73;9;
88502;Acceptable PM2.5 AQI & Speciation Mass;28/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);12125;184;7;
88502;Acceptable PM2.5 AQI & Speciation Mass;27/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);9595833;294;20;
88502;Acceptable PM2.5 AQI & Speciation Mass;26/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);7454167;121;22;
88502;Acceptable PM2.5 AQI & Speciation Mass;25/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);5204167;105;0;
88502;Acceptable PM2.5 AQI & Speciation Mass;24/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);153875;321;5;
88502;Acceptable PM2.5 AQI & Speciation Mass;23/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);9808333;24;23;
88502;Acceptable PM2.5 AQI & Speciation Mass;22/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);10716667;158;0;
88502;Acceptable PM2.5 AQI & Speciation Mass;20/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;23;96;Micrograms/cubic meter (LC);9421739;148;8;
88502;Acceptable PM2.5 AQI & Speciation Mass;19/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);149375;214;10;
88502;Acceptable PM2.5 AQI & Speciation Mass;18/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);8020833;121;15;
88502;Acceptable PM2.5 AQI & Speciation Mass;21/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);73875;128;23;
88502;Acceptable PM2.5 AQI & Speciation Mass;17/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);120625;233;8;
88502;Acceptable PM2.5 AQI & Speciation Mass;16/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);8995833;19;22;
88502;Acceptable PM2.5 AQI & Speciation Mass;15/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);19225;321;6;
88502;Acceptable PM2.5 AQI & Speciation Mass;14/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);14225;222;9;
88502;Acceptable PM2.5 AQI & Speciation Mass;13/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);57625;107;23;
88502;Acceptable PM2.5 AQI & Speciation Mass;12/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);1025;168;0;
88502;Acceptable PM2.5 AQI & Speciation Mass;11/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);136;212;7;
88502;Acceptable PM2.5 AQI & Speciation Mass;10/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);6404167;195;23;
88502;Acceptable PM2.5 AQI & Speciation Mass;09/01/2010;DUDLEY SQUARE ROXBURY;1 HOUR;;Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation;None;24;100;Micrograms/cubic meter (LC);4820833;116;23;
